show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,description,classification
s738,Movie,Babes in Toyland,Jack Donohue,United States,2019-11-12,2019.0,TV-PG,106.0,"F, a, m, i, l, y, ,,  , F, a, n, t, a, s, y, ,,  , M, u, s, i, c, a, l",Villainous Barnaby tries to spoil Tom Piper and Mary Contrary's wedding.,
s739,Movie,Bambi,David Hand,United States,2019-11-12,2019.0,G,72.0,"A, n, i, m, a, t, i, o, n, ,,  , D, r, a, m, a, ,,  , F, a, m, i, l, y",Bambi sets off with his best friends to explore the wonders of the woods.,0.0
s740,Movie,Bambi II,Brian Pimental,United States,2019-11-12,2019.0,G,75.0,"A, n, i, m, a, t, i, o, n, ,,  , D, r, a, m, a, ,,  , K, i, d, s","Bambi reunites with his father, The Great Prince.",0.0
s741,Movie,Bao,Domee Shi,"United States, Canada",2019-11-12,2019.0,G,8.0,"A, n, i, m, a, t, i, o, n, ,,  , F, a, m, i, l, y, ,,  , F, a, n, t, a, s, y",A Chinese mom’s life changes when her dumpling comes alive.,0.0
s742,Movie,Beach Picnic,Clyde Geronimi,United States,2019-11-12,2019.0,TV-G,9.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Donald Duck and Pluto are at the beach. See details for advisory.,
s743,Movie,Bearly Asleep,Jack Hannah,United States,2019-11-12,2019.0,TV-PG,7.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Donald Duck is a ranger and puts the bears to sleep for the winter. See details for advisory.,
s744,Movie,Beauty and the Beast: Belle's Magical World,Bob Kline,United States,2019-11-12,2019.0,G,71.0,"A, n, i, m, a, t, i, o, n, ,,  , A, n, t, h, o, l, o, g, y, ,,  , F, a, n, t, a, s, y","In three short stories, see Belle make a gloomy castle fit for a princess.",0.0
s745,Movie,Beauty and the Beast: The Enchanted Christmas,Andy Knight,"Canada, United States",2019-11-12,2019.0,G,73.0,"A, n, i, m, a, t, i, o, n, ,,  , F, a, m, i, l, y, ,,  , F, a, n, t, a, s, y",Former composer Forte threatens to keep Belle and Beast apart forever.,0.0
s746,Movie,Beezy Bear,Jack Hannah,United States,2019-11-12,2019.0,TV-G,7.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Donald tries to catch the bear that is stealing his honey. See details for advisory.,
s747,Movie,Before the Flood,Fisher Stevens,United States,2019-11-12,2019.0,TV-14,96.0,"D, o, c, u, m, e, n, t, a, r, y",Leonardo DiCaprio searches for answers on the issue of climate change.,
s748,Movie,Benji the Hunted,Joe Camp,United States,2019-11-12,2019.0,G,89.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, l, s,  , &,  , N, a, t, u, r, e, ,,  , F, a, m, i, l, y",Benji must navigate the wilderness while caring for orphaned cougar cubs.,0.0
s749,TV Show,Best Friends Whenever,Unknown,United States,2019-11-12,2019.0,TV-G,2.0,"B, u, d, d, y, ,,  , C, o, m, e, d, y, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e",Best friends gain the ability to travel through time!,
s750,TV Show,Big City Greens (Shorts),Unknown,,2019-11-12,2019.0,TV-Y7,1.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y",Head to the big city with the Green family!,
s751,Movie,Big Hero 6,"Don Hall, Chris Williams",United States,2019-11-12,2019.0,PG,105.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , F, a, m, i, l, y",A boy genius and his robot team up to save their city.,1.0
s752,TV Show,Big Hero 6 The Series (Shorts),Unknown,,2019-11-12,2019.0,TV-Y7,2.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y",The team introduces Baymax to everyday activities.,
s753,Movie,Bizarre Dinosaurs,Jenny Kubo,United States,2019-11-12,2019.0,TV-PG,46.0,"A, n, i, m, a, l, s,  , &,  , N, a, t, u, r, e, ,,  , D, o, c, u, m, e, n, t, a, r, y, ,,  , F, a, m, i, l, y","Which dinosaurs were the strangest of the strange, and how did they get that way?",
s754,Movie,Blank Check,Rupert Wainwright,United States,2019-11-12,2019.0,PG,94.0,"C, o, m, e, d, y, ,,  , F, a, m, i, l, y","An 11-year-old cashes a blank check for a million bucks, with wild results.",1.0
s755,Movie,Boat Builders,Ben Sharpsteen,United States,2019-11-12,2019.0,TV-G,8.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Mickey and friends build a boat but it falls apart when christened. See details for advisory.,
s756,Movie,Bolt,"Chris Williams, Byron Howard",United States,2019-11-12,2019.0,PG,98.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y",Hollywood's smallest star embarks on a paws-itively awesome adventure!,1.0
s757,Movie,Bone Bandit,Charles Nichols,United States,2019-11-12,2019.0,TV-G,7.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Pluto's efforts to dig up a bone are frustrated by his allergy. See details for advisory.,
s758,TV Show,Bonkers,Unknown,"United States, Hong Kong, South Korea, France, Canada, China, United Kingdom, Australia, Japan, Taiwan, Philippines",2019-11-12,2019.0,TV-G,1.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , K, i, d, s",A washed-up cartoon star begins a new life as the first toon cop in Hollywood.,
s759,Movie,Boundin',Bud Luckey,United States,2019-11-12,2019.0,G,6.0,"A, n, i, m, a, t, i, o, n, ,,  , F, a, m, i, l, y, ,,  , K, i, d, s",The musical story of a dancing sheep.,0.0
s760,TV Show,Boy Meets World,Unknown,United States,2019-11-12,2019.0,TV-PG,7.0,"C, o, m, e, d, y, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e, ,,  , F, a, m, i, l, y","Adolescent Cory Matthews grows up, and faces problems with friends, family, and school.",
s761,Movie,Brave,"Mark Andrews, Brenda Chapman","United States, United Kingdom",2019-11-12,2019.0,PG,94.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e, ,,  , F, a, m, i, l, y",Princess Merida must undo a beastly curse before it’s too late.,1.0
s762,Movie,Brave Little Toaster to the Rescue,Robert Ramirez,United States,2019-11-12,2019.0,TV-G,75.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n",The gang tries to save their animal pals from being sent to a testing lab.,
s763,Movie,Breaking2,Martin Roe,United States,2019-11-12,2019.0,TV-PG,55.0,"D, o, c, u, m, e, n, t, a, r, y, ,,  , S, p, o, r, t, s",Three of the world’s most elite distance runners set out to break the 2-hour marathon barrier.,
s764,Movie,Brink!,Greg Beeman,United States,2019-11-12,2019.0,TV-G,90.0,"C, o, m, i, n, g,  , o, f,  , A, g, e, ,,  , D, r, a, m, a, ,,  , S, p, o, r, t, s",An in-line skater quits his crew to join a corporate-sponsored team.,
s765,Movie,Brother Bear,"Aaron Blaise, Robert Walker",United States,2019-11-12,2019.0,G,90.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , F, a, m, i, l, y",A boy transformed into a bear makes an epic journey to become human again.,0.0
s766,Movie,Brother Bear 2,Benjamin Gluck,United States,2019-11-12,2019.0,G,78.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , F, a, m, i, l, y",Bear Kenai is haunted by dreams of his previous life as a human child.,0.0
s767,Movie,Buffalo Dreams,David Jackson,United States,2019-11-12,2019.0,TV-G,90.0,"B, u, d, d, y, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e, ,,  , D, r, a, m, a",Two teenagers are sent on a vision quest by a Navajo elder.,
s768,TV Show,Bug Juice: My Adventures at Camp,Unknown,United States,2019-11-12,2019.0,TV-G,1.0,"C, o, m, i, n, g,  , o, f,  , A, g, e, ,,  , D, o, c, u, s, e, r, i, e, s, ,,  , F, a, m, i, l, y",Camp Waziyatah opens its doors for a fun summer.,
s769,Movie,BURN-E,Angus MacLane,United States,2019-11-12,2019.0,TV-G,8.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",BURN-E the welding bot is locked out of the star liner.,
s770,Movie,Cadet Kelly,Larry Shaw,"United States, Canada",2019-11-12,2019.0,TV-G,100.0,"C, o, m, e, d, y, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e",An artsy teen goes from fab to drab after enrolling in a military academy.,
s771,Movie,Camp Nowhere,Jonathan Prince,United States,2019-11-12,2019.0,PG,96.0,"C, o, m, e, d, y, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e, ,,  , F, a, m, i, l, y",An actor and some teenagers create the summer camp of their dreams.,1.0
s772,Movie,Camp Rock,Matthew Diamond,United States,2019-11-12,2019.0,TV-G,96.0,"C, o, m, i, n, g,  , o, f,  , A, g, e, ,,  , M, u, s, i, c, ,,  , M, u, s, i, c, a, l",Mitchie gets the chance to spend a summer at a prestigious music camp.,
s773,Movie,Camp Rock 2: The Final Jam,Paul Hoen,United States,2019-11-12,2019.0,TV-G,101.0,"C, o, m, i, n, g,  , o, f,  , A, g, e, ,,  , M, u, s, i, c, ,,  , M, u, s, i, c, a, l","To save Camp Rock, Mitchie challenges Camp Star to a final jam.",
s774,Movie,Can of Worms,Paul Schneider,"United States, Canada",2019-11-12,2019.0,TV-PG,84.0,"C, o, m, e, d, y, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e, ,,  , S, c, i, e, n, c, e,  , F, i, c, t, i, o, n",Aliens invade when a teen asks for intergalactic help to escape Earth.,
s775,Movie,Candleshoe,Norman Tokar,"United Kingdom, United States",2019-11-12,2019.0,G,101.0,"C, o, m, e, d, y, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e, ,,  , C, r, i, m, e",A tomboy cons a nobleman to find a treasure trove of Spanish doubloons.,0.0
s776,Movie,Canine Caddy,Clyde Geronimi,United States,2019-11-12,2019.0,TV-G,8.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Pluto caddies for Mickey on the golf course. See details for advisory.,
s777,Movie,Cars,John Lasseter,United States,2019-11-12,2019.0,G,117.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Race car Lightning McQueen gets stranded in a small town on Route 66.,0.0
s778,Movie,Cars 2,John Lasseter,United States,2019-11-12,2019.0,G,107.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Lightning McQueen and Mater go overseas to compete in the World Grand Prix.,0.0
s779,Movie,Cars 3,Brian Fee,United States,2019-11-12,2019.0,G,103.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Lightning McQueen must face a new generation of racers.,0.0
s780,Movie,Cars Toon: Air Mater,Rob Gibbs,United States,2019-11-12,2019.0,TV-G,5.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Mater’s decision to fly lands him at a big airshow.,
s781,Movie,Cars Toon: Heavy Metal Mater,John Lasseter,United States,2019-11-12,2019.0,TV-G,5.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Mater is a rock star in a heavy metal band.,
s782,Movie,Cars Toon: Hiccups,Jeremy Lasky,United States,2019-11-12,2019.0,TV-G,3.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Lighting McQueen gets the hiccups.,
s783,Movie,Cars Toon: Mater Private Eye,Rob Gibbs,United States,2019-11-12,2019.0,TV-Y7,6.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Mater searches for clues on a major crime scene.,
s784,Movie,Cars Toon: Mater the Greater,John Lasseter,United States,2019-11-12,2019.0,TV-Y7,5.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Mater the Greater is a famous daredevil.,
s785,Movie,Cars Toon: Monster Truck Mater,John Lasseter,United States,2019-11-12,2019.0,TV-Y7,6.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Mater is a monster truck wrestler.,
s786,Movie,Cars Toon: The Radiator Springs 500 1/2,"Rob Gibbs, Scott Morse",United States,2019-11-12,2019.0,TV-Y7,6.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Baja racers descend on Radiator Springs.,
s787,Movie,Casebusters,Wes Craven,United States,2019-11-12,2019.0,TV-PG,46.0,"D, r, a, m, a, ,,  , F, a, m, i, l, y, ,,  , M, y, s, t, e, r, y",Sibling sleuths investigate a crime that threatens their family business.,
s788,Movie,Cheetah,Jeff Blyth,United States,2019-11-12,2019.0,G,84.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, l, s,  , &,  , N, a, t, u, r, e, ,,  , F, a, m, i, l, y",American teens traverse the African desert to rescue their adopted cheetah.,0.0
s789,Movie,Chef Donald,Jack King,United States,2019-11-12,2019.0,TV-G,8.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Donald is inspired by a radio program to make waffles. See details for advisory.,
s790,Movie,Chicken Little,Mark Dindal,United States,2019-11-12,2019.0,G,84.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , D, i, s, a, s, t, e, r","When disaster strikes, Chicken Little hatches a plan to save the day.",0.0
s791,TV Show,Chip 'n Dale's Rescue Rangers,Unknown,"United States, Taiwan, South Korea, China, Japan, United Kingdom",2019-11-12,2019.0,TV-G,1.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y",Chip and Dale head a small group of animal characters who monitor the human and animal communities.,
s792,Movie,Chip an' Dale,Jack Hannah,United States,2019-11-12,2019.0,TV-G,7.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Chip and Dale have to save their home from Donald Duck. See details for advisory.,
s793,Movie,Cinderella,"Wilfred Jackson, Hamilton Luske, Clyde Geronimi",United States,2019-11-12,2019.0,G,77.0,"A, n, i, m, a, t, i, o, n, ,,  , F, a, m, i, l, y, ,,  , F, a, n, t, a, s, y",Cinderella's enchanted evening must end when a spell is broken at midnight.,0.0
s794,Movie,Cinderella II: Dreams Come True,John Kafka,United States,2019-11-12,2019.0,G,77.0,"A, n, i, m, a, t, i, o, n, ,,  , F, a, n, t, a, s, y, ,,  , K, i, d, s","Three royal tales, featuring Cinderella and her life in the palace.",0.0
s795,Movie,Cinderella III: A Twist in Time,Frank Nissen,United States,2019-11-12,2019.0,G,79.0,"A, n, i, m, a, t, i, o, n, ,,  , F, a, n, t, a, s, y, ,,  , K, i, d, s",Cinderella's stepmother steals a magic wand and turns back time.,0.0
s796,Movie,Clock Cleaners,Ben Sharpsteen,United States,2019-11-12,2019.0,TV-G,9.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y","Mickey, Donald and Goofy are trying to clean the clock of a tower. See details for advisory.",
s797,Movie,Cloud 9,Paul Hoen,United States,2019-11-12,2019.0,TV-G,89.0,"S, p, o, r, t, s",Two unlikely friends must overcome self-doubt to achieve their dreams.,
s798,Movie,College Road Trip,Roger Kumble,United States,2019-11-12,2019.0,G,84.0,"C, o, m, e, d, y, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e, ,,  , F, a, m, i, l, y",An overprotective dad joins his daughter in search of the perfect college.,0.0
s799,Movie,Confessions of a Teenage Drama Queen,Sara Sugarman,"Germany, United States",2019-11-12,2019.0,PG,91.0,"C, o, m, e, d, y, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e",A dramatic teen moves…and finds her new school already has a drama queen.,1.0
s800,TV Show,Coop & Cami Ask The World (Shorts),Unknown,,2019-11-12,2019.0,TV-G,1.0,"C, o, m, e, d, y, ,,  , F, a, m, i, l, y, ,,  , G, a, m, e,  , S, h, o, w,  , /,  , C, o, m, p, e, t, i, t, i, o, n","Cooper and Cami Wrather co-host ""Would You Wrather.""",
s801,Movie,Corn Chips,Jack Hannah,United States,2019-11-12,2019.0,TV-G,7.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y","Donald tricks Chip 'n Dale into shoveling snow, but the tables turn. See details for advisory.",
s802,Movie,Cow Belles,Francine McDougall,United States,2019-11-12,2019.0,TV-G,91.0,"C, o, m, e, d, y, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e",Two ultra-spoiled sisters are put to work in their father's dairy.,
s803,TV Show,Crash & Bernstein,Unknown,United States,2019-11-12,2019.0,TV-Y7,2.0,"C, o, m, e, d, y, ,,  , F, a, n, t, a, s, y, ,,  , K, i, d, s","The only boy in a family, Wyatt creates a puppet brother.",
s804,Movie,Dadnapped,Paul Hoen,United States,2019-11-12,2019.0,TV-G,85.0,"C, o, m, e, d, y, ,,  , M, y, s, t, e, r, y",Melissa Morris is due for adventure when her novelist father goes missing.,
s805,Movie,Darby O'Gill and the Little People,Robert Stevenson,United States,2019-11-12,2019.0,G,91.0,"F, a, m, i, l, y, ,,  , F, a, n, t, a, s, y, ,,  , R, o, m, a, n, c, e","Seeking a pot of gold, Darby O'Gill must match wits with a leprechaun. See details for advisory.",0.0
s806,TV Show,Darkwing Duck,Unknown,United States,2019-11-12,2019.0,TV-Y7,2.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , K, i, d, s","Darkwing Duck tells the adventures of the superhero, aided by his sidekick Launchpad McQuack.",
s807,Movie,Davy Crockett and the River Pirates,Norman Foster,United States,2019-11-12,2019.0,G,81.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , F, a, m, i, l, y, ,,  , H, i, s, t, o, r, i, c, a, l",Davy Crockett encounters pirates en route to New Orleans. See details for advisory.,0.0
s808,Movie,"Davy Crockett, King of the Wild Frontier",Norman Foster,United States,2019-11-12,2019.0,PG,93.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , F, a, m, i, l, y, ,,  , H, i, s, t, o, r, i, c, a, l","Share Davy Crockett's legend, from the frontier to Congress to the Alamo. See details for advisory.",1.0
s809,Movie,Day & Night,Teddy Newton,United States,2019-11-12,2019.0,G,8.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y","When Day and Night meet each other, sparks fly!",0.0
s810,Movie,Decorating Disney: Holiday Magic,Unknown,United States,2019-11-12,2019.0,TV-PG,42.0,"D, o, c, u, m, e, n, t, a, r, y, ,,  , F, a, m, i, l, y, ,,  , R, e, a, l, i, t, y",Disney Parks become the Merriest Places on Earth.,
s811,Movie,Deep Blue,"Alastair Fothergill, Andy Byatt","United Kingdom, Germany",2019-11-12,2019.0,G,91.0,"A, n, i, m, a, l, s,  , &,  , N, a, t, u, r, e, ,,  , D, o, c, u, m, e, n, t, a, r, y, ,,  , F, a, m, i, l, y",Join an epic underwater exploration into the secret lives of sea creatures.,0.0
s812,Movie,Descendants 2,Kenny Ortega,United States,2019-11-12,2019.0,TV-G,114.0,"C, o, m, i, n, g,  , o, f,  , A, g, e, ,,  , F, a, n, t, a, s, y, ,,  , M, u, s, i, c, a, l","Mal returns to the Isle of the Lost and confronts Uma, Ursula's daughter.",
s813,Movie,Diary Of A Wimpy Kid,Thor Freudenthal,"United States, United Kingdom",2019-11-12,2019.0,PG,93.0,"C, o, m, e, d, y, ,,  , F, a, m, i, l, y","Greg faces the scariest, most humiliating experience of any kid’s life: middle school.",1.0
s814,Movie,Dinosaur,"Ralph Zondag, Eric Leighton",United States,2019-11-12,2019.0,PG,84.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , F, a, m, i, l, y",An orphaned dinosaur joins others after a meteor destroys his home.,1.0
s815,Movie,Disney Adventures in Babysitting,John Schultz,United States,2019-11-12,2019.0,TV-G,95.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , C, o, m, e, d, y, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e",Rival babysitters join forces to search the city for a kid who’s snuck out.,
s816,Movie,Disney Avalon High,Stuart Gillard,United States,2019-11-12,2019.0,TV-G,91.0,"C, o, m, i, n, g,  , o, f,  , A, g, e, ,,  , F, a, n, t, a, s, y",Allie is convinced that her new high school is a contemporary Camelot.,
s817,Movie,Disney Bad Hair Day,Érik Canuel,Canada,2019-11-12,2019.0,TV-G,93.0,"B, u, d, d, y, ,,  , C, o, m, e, d, y, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e",Monica's prom day starts with bad hair…but ends with a great adventure.,
s818,TV Show,Disney Bizaardvark,Unknown,United States,2019-11-12,2019.0,TV-PG,3.0,"B, u, d, d, y, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Paige and Frankie produce an online comedy channel.,
s819,Movie,Disney Den Brother,Mark Taylor,United States,2019-11-12,2019.0,TV-G,90.0,"C, o, m, e, d, y, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e",A hockey star hangs up his skates and becomes a substitute scoutmaster.,
s820,Movie,Disney Descendants,Kenny Ortega,United States,2019-11-12,2019.0,TV-G,114.0,"C, o, m, i, n, g,  , o, f,  , A, g, e, ,,  , F, a, n, t, a, s, y, ,,  , M, u, s, i, c, a, l",The kids of Disney villains are given a shot at redemption at Auradon Prep.,
